t,accP
420,1
421,1
422,1
423,0
424,0
425,1
426,1
427,0
428,1
429,1
430,1
431,1
432,0
433,1
434,0
435,1
436,1
437,1
438,1
439,1
440,0
441,0
442,0
443,0
444,0
445,1
446,1
447,1
448,0
449,1
450,1
451,0
452,0
453,1
454,1
455,0
456,1
457,1
458,0
459,1
460,0
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,0
469,0
470,1
471,0
472,0
473,1
474,1
475,0
476,1
477,0
478,1
479,1
480,1
481,1
482,0
483,1
484,1
485,1
486,1
487,0
488,0
489,1
490,1
491,1
492,1
493,0
494,1
495,1
496,0
497,1
498,0
499,0
500,0
501,1
502,1
503,1
504,1
505,1
506,1
507,0
508,0
509,1
510,0
511,0
512,0
513,0
514,1
515,0
516,1
517,0
518,1
519,0
520,0
521,0
522,0
523,1
524,0
525,0
526,1
527,1
528,1
529,0
530,1
531,0
532,1
533,1
534,1
535,1
536,0
537,0
538,1
539,1
540,1
541,1
542,0
543,1
544,0
545,0
546,1
547,0
548,1
549,1
550,1
551,0
552,0
553,0
554,0
555,0
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,0
566,0
567,1
568,1
569,0
570,1
571,0
572,1
573,0
574,0
575,1
576,1
577,0
578,1
579,1
580,0
581,1
582,0
583,0
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,0
592,0
593,0
594,0
595,1
596,0
597,1
598,1
599,1
600,0
601,0
602,1
603,1
604,1
605,1
606,1
607,1
608,0
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,0
621,1
622,0
623,0
624,0
625,1
626,1
627,1
628,0
629,1
630,0
631,1
632,1
633,1
634,1
635,1
636,0
637,1
638,0
639,0
640,0
641,0
642,1
643,1
644,1
645,1
646,1
647,0
648,0
649,1
650,1
651,1
652,0
653,1
654,1
655,0
656,0
657,1
658,1
659,0
660,1
661,0
662,0
663,1
664,0
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,0
675,0
676,1
677,1
678,0
679,0
680,0
681,0
682,1
683,1
684,1
685,0
686,1
687,0
688,1
689,1
690,1
691,1
692,0
693,1
694,0
695,1
696,1
697,1
698,0
699,1
700,1
701,1
702,1
703,1
704,1
705,0
706,0
707,1
708,1
709,0
710,1
711,0
712,1
713,0
714,1
715,1
716,1
717,1
718,1
719,0
720,0
721,1
722,0
723,1
724,1
725,0
726,1
727,1
728,0
729,1
730,0
731,1
732,1
733,0
734,1
735,0
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,0
745,0
746,0
747,1
748,1
749,0
750,1
751,0
752,1
753,0
754,1
755,0
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,0
764,0
765,1
766,1
767,1
768,0
769,1
770,1
771,0
772,0
773,0
774,1
775,1
776,0
777,0
778,1
779,1
780,1
781,1
782,1
783,0
784,1
785,1
786,0
787,0
788,1
789,0
790,0
791,0
792,0
793,1
794,0
795,0
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,0
805,1
806,0
807,0
808,0
809,0
810,1
811,0
812,1
813,1
814,1
815,0
816,1
817,1
818,0
819,1
820,1
821,0
822,1
823,1
824,0
825,0
826,1
827,1
828,0
829,1
830,1
831,1
832,0
833,1
834,0
835,1
836,1
837,0
838,0
839,1
840,1
841,0
842,1
843,1
844,1
845,0
846,1
847,0
848,0
849,1
850,0
851,1
852,1
853,1
854,0
855,0
856,1
857,1
858,1
859,1
860,1
861,1
862,1
863,1
864,0
865,1
866,1
867,0
868,0
869,1
870,0
871,1
872,1
873,0
874,0
875,1
876,1
877,0
878,1
879,1
880,0
881,1
882,1
883,1
884,0
885,1
886,1
887,1
888,1
889,1
890,0
891,1
892,0
893,0
894,1
895,0
896,1
897,1
898,1
899,1
900,1
901,0
902,0
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,0
913,0
914,0
915,1
916,1
917,0
918,1
919,0
920,0
921,0
922,1
923,0
924,0
925,1
926,0
927,0
928,0
929,1
930,0
931,1
932,1
933,0
934,0
935,1
936,0
937,1
938,0
939,0
940,0
941,0
942,1
943,1
944,1
945,1
946,0
947,1
948,1
949,1
950,1
951,0
952,1
953,0
954,1
955,1
956,1
957,1
958,0
959,1
960,1
961,1
962,0
963,0
964,0
965,1
966,1
967,1
968,1
969,1
970,0
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,1
979,0
980,1
981,0
982,0
983,0
984,1
985,0
986,0
987,1
988,0
989,0
990,0
991,0
992,1
993,0
994,1
995,0
996,0
997,1
998,1
999,1
1000,1
1001,1
1002,0
1003,1
1004,0
1005,1
1006,0
1007,1
1008,0
1009,0
1010,1
1011,0
1012,0
1013,1
1014,0
1015,1
1016,1
1017,1
1018,1
1019,0
1020,0
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,0
1028,1
1029,1
1030,1
1031,1
1032,1
1033,0
1034,0
1035,0
1036,0
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,0
1046,1
1047,1
1048,0
1049,0
1050,1
1051,0
1052,0
1053,1
1054,1
1055,0
1056,1
1057,1
1058,0
1059,1
1060,0
1061,1
1062,0
1063,0
1064,0
1065,1
1066,1
1067,1
1068,0
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,0
1076,0
1077,0
1078,1
1079,1
1080,0
1081,1
1082,0
1083,0
1084,1
1085,1
1086,0
1087,1
1088,0
1089,0
1090,0
1091,1
1092,1
1093,1
1094,0
1095,1
1096,1
1097,0
1098,1
1099,0
1100,1
1101,1
1102,0
1103,1
1104,0
1105,1
1106,1
1107,0
1108,1
1109,0
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,1
1118,0
1119,0
1120,1
1121,0
1122,1
1123,1
1124,1
1125,1
1126,0
1127,0
1128,1
1129,0
1130,1
1131,1
1132,0
1133,0
1134,1
1135,0
1136,1
1137,0
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,0
1146,1
1147,1
1148,1
1149,0
1150,1
1151,0
1152,1
1153,1
1154,1
1155,1
1156,1
1157,0
1158,0
1159,0
1160,0
1161,0
1162,1
1163,1
1164,1
1165,1
1166,1
1167,0
1168,1
1169,1
1170,0
1171,1
1172,0
1173,1
1174,1
1175,0
1176,1
1177,0
1178,1
1179,0
1180,0
1181,1
1182,1
1183,1
1184,1
1185,1
1186,0
1187,1
1188,1
1189,0
1190,1
1191,0
1192,0
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,0
1208,1
1209,1
1210,1
1211,1
1212,0
1213,1
1214,1
1215,0
1216,1
1217,1
1218,1
1219,0
1220,0
1221,1
1222,1
1223,1
1224,1
1225,1
1226,0
1227,1
1228,1
1229,0
1230,1
1231,0
1232,0
1233,0
1234,1
1235,0
1236,1
1237,1
1238,0
1239,1
1240,1
1241,1
1242,0
1243,1
1244,1
1245,0
1246,0
1247,1
1248,0
1249,1
1250,1
1251,1
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,0
1265,0
1266,1
1267,1
1268,1
1269,0
1270,1
1271,0
1272,1
1273,1
1274,1
1275,1
1276,1
1277,0
1278,1
1279,1
1280,0
1281,1
1282,0
1283,0
1284,0
1285,1
1286,1
1287,1
1288,1
1289,0
1290,1
1291,0
1292,1
1293,1
1294,0
1295,1
1296,0
1297,0
1298,0
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,0
1307,1
1308,0
1309,1
1310,1
1311,1
1312,0
1313,0
1314,0
1315,0
1316,1
1317,1
1318,1
1319,0
1320,1
1321,0
1322,1
1323,1
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,1
1331,1
1332,1
1333,1
1334,0
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,0
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,1
1350,1
1351,1
1352,1
1353,0
1354,1
1355,0
1356,0
1357,1
1358,0
1359,1
1360,1
1361,0
1362,1
1363,1
1364,0
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,0
1374,0
1375,0
1376,1
1377,0
1378,1
1379,1
1380,1
1381,1
1382,1
1383,0
1384,1
1385,0
1386,0
1387,0
1388,1
1389,0
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,0
1397,0
1398,1
1399,0
1400,1
1401,0
1402,0
1403,1
1404,1
1405,1
1406,0
1407,1
1408,0
1409,0
1410,0
1411,1
1412,1
1413,0
1414,1
1415,1
1416,0
1417,0
1418,1
1419,1
1420,1
1421,0
1422,0
1423,1
1424,1
1425,1
1426,1
1427,0
1428,1
1429,1
1430,0
1431,1
1432,0
1433,1
1434,0
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,1
1451,1
1452,1
1453,1
1454,1
1455,0
1456,0
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,0
1474,0
1475,0
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,1
1483,0
1484,1
1485,1
1486,1
1487,1
1488,1
1489,0
1490,1
1491,1
1492,0
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,0
1502,1
1503,0
1504,1
1505,1
1506,0
1507,0
1508,1
1509,1
1510,1
1511,0
1512,0
1513,0
1514,1
1515,1
1516,1
1517,0
1518,0
1519,1
1520,1
1521,1
1522,1
1523,1
1524,0
1525,0
1526,0
1527,1
1528,1
1529,0
1530,1
1531,1
1532,0
1533,1
1534,0
1535,1
1536,0
1537,1
1538,1
1539,1
1540,0
1541,0
1542,0
1543,0
1544,1
1545,0
1546,1
1547,1
1548,1
1549,0
1550,0
1551,1
1552,1
1553,0
1554,0
1555,0
1556,1
1557,0
1558,0
1559,1
1560,1
1561,0
1562,0
1563,0
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,1
1574,0
1575,0
1576,0
1577,1
1578,1
1579,1
1580,1
1581,1
1582,0
1583,0
1584,1
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,1
1592,1
1593,0
1594,1
1595,0
1596,0
1597,0
1598,0
1599,1
1600,1
1601,1
1602,0
1603,0
1604,1
1605,1
1606,1
1607,1
1608,1
1609,0
1610,1
1611,1
1612,0
1613,0
1614,0
1615,1
1616,1
1617,0
1618,1
1619,1
1620,0
1621,0
1622,0
1623,0
1624,0
1625,1
1626,0
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,0
1638,1
1639,1
1640,0
1641,1
1642,1
1643,1
1644,1
1645,1
1646,0
1647,1
1648,1
1649,0
1650,1
1651,1
1652,0
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,0
1661,0
1662,1
1663,0
1664,1
1665,1
1666,0
1667,1
1668,1
1669,0
1670,1
1671,1
1672,1
1673,0
1674,0
1675,0
1676,1
1677,0
1678,1
1679,1
1680,1
1681,0
1682,1
1683,1
1684,0
1685,1
1686,1
1687,1
1688,0
1689,1
1690,0
1691,1
1692,0
1693,0
1694,0
1695,1
1696,1
1697,1
1698,1
1699,1
1700,0
1701,0
1702,1
1703,0
1704,1
1705,1
1706,1
1707,1
1708,0
1709,1
1710,1
1711,1
1712,0
1713,1
1714,0
1715,1
1716,1
1717,0
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,0
1725,1
1726,0
1727,1
1728,1
1729,1
1730,1
1731,0
1732,1
1733,0
1734,1
1735,0
1736,1
1737,0
1738,0
1739,0
1740,0
1741,0
1742,1
1743,1
1744,1
1745,1
1746,0
1747,0
1748,1
1749,0
1750,1
1751,0
1752,0
1753,1
1754,1
1755,0
1756,0
1757,0
1758,1
1759,1
1760,0
1761,0
1762,0
1763,1
1764,1
1765,0
1766,1
1767,0
1768,1
1769,1
1770,0
1771,0
1772,0
1773,1
1774,1
1775,1
1776,1
1777,0
1778,1
1779,1
1780,1
1781,1
1782,0
1783,1
1784,1
1785,1
1786,1
1787,0
1788,1
1789,1
1790,0
1791,1
1792,0
1793,1
1794,0
1795,1
1796,1
1797,0
1798,1
1799,1
1800,1
1801,1
1802,0
1803,1
1804,1
1805,0
1806,0
1807,1
1808,1
1809,1
1810,0
1811,0
1812,1
1813,0
1814,1
1815,1
1816,1
1817,1
1818,1
1819,0
1820,1
1821,1
1822,0
1823,1
1824,0
1825,1
1826,1
1827,0
1828,1
1829,1
1830,1
1831,0
1832,0
1833,0
1834,0
1835,1
1836,1
1837,1
1838,1
1839,1
1840,0
1841,1
1842,1
1843,1
1844,1
1845,0
1846,0
1847,0
1848,0
1849,1
1850,1
1851,1
1852,1
1853,0
1854,0
1855,1
1856,1
1857,1
1858,0
1859,1
1860,0
1861,1
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,1
1872,1
1873,1
1874,0
1875,0
1876,0
1877,1
1878,1
1879,1
1880,0
1881,0
1882,0
1883,1
1884,1
1885,1
1886,0
1887,0
1888,0
1889,0
1890,0
1891,1
1892,0
1893,1
1894,0
1895,0
1896,0
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,0
1915,1
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,1
1923,0
1924,1
1925,0
1926,1
1927,1
1928,1
1929,1
1930,1
1931,1
1932,0
1933,1
1934,1
1935,0
1936,1
1937,0
1938,0
1939,1
1940,1
1941,1
1942,0
1943,1
1944,0
1945,1
1946,1
1947,0
1948,0
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,0
1958,1
1959,0
1960,1
1961,1
1962,0
1963,1
1964,1
1965,0
1966,0
1967,1
1968,0
1969,1
1970,1
1971,1
1972,0
1973,1
1974,0
1975,1
1976,1
1977,0
1978,1
1979,1
1980,0
1981,1
1982,1
1983,1
1984,1
1985,0
1986,1
1987,1
1988,0
1989,0
1990,1
1991,1
1992,0
1993,1
1994,1
1995,1
1996,0
1997,1
1998,1
1999,0
2000,0
2001,0
2002,0
2003,1
2004,1
2005,1
2006,1
2007,1
2008,0
2009,0
2010,1
2011,0
2012,0
2013,1
2014,1
2015,0
2016,0
2017,1
2018,1
2019,1
2020,1
2021,1
2022,0
2023,1
2024,1
2025,0
2026,0
2027,1
2028,1
2029,1
2030,1
2031,1
2032,0
2033,0
2034,1
2035,0
2036,1
2037,1
2038,0
2039,1
2040,0
2041,1
2042,0
2043,1
2044,1
2045,0
2046,1
2047,1
2048,1
2049,1
2050,0
2051,0
2052,0
2053,1
2054,1
2055,0
2056,0
2057,1
2058,0
2059,0
2060,0
2061,0
2062,1
2063,0
2064,1
2065,0
2066,0
2067,1
2068,0
2069,1
2070,1
2071,1
2072,0
2073,0
2074,0
2075,0
2076,1
2077,1
2078,1
2079,0
2080,1
2081,1
2082,0
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,0
2090,1
2091,0
2092,1
2093,0
2094,1
2095,1
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,0
2103,1
2104,0
2105,0
2106,0
2107,0
2108,1
2109,1
2110,0
2111,0
2112,1
2113,1
2114,0
2115,1
2116,1
2117,1
2118,0
2119,1
2120,0
2121,1
2122,0
2123,0
2124,0
2125,1
2126,1
2127,0
2128,1
2129,1
2130,1
2131,0
2132,1
2133,1
2134,0
2135,1
2136,0
2137,0
2138,0
2139,1
2140,1
2141,1
2142,1
2143,0
2144,1
2145,1
2146,1
2147,1
2148,1
2149,0
2150,0
2151,1
2152,1
2153,1
2154,0
2155,1
2156,0
2157,1
2158,0
2159,1
2160,0
2161,0
2162,1
2163,0
2164,1
2165,1
2166,1
2167,0
2168,0
2169,1
2170,1
2171,0
2172,1
2173,1
2174,1
2175,1
2176,0
2177,1
2178,0
2179,1
2180,0
2181,1
2182,1
2183,1
2184,1
2185,0
2186,0
2187,1
2188,1
2189,0
2190,0
2191,1
2192,1
2193,0
2194,1
2195,1
2196,1
2197,0
2198,1
2199,1
2200,1
2201,1
2202,0
2203,0
2204,1
2205,1
2206,1
2207,0
2208,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,0
2216,0
2217,0
2218,0
2219,1
2220,1
2221,0
2222,1
2223,1
2224,0
2225,1
2226,0
2227,1
2228,0
2229,0
2230,0
2231,1
2232,1
2233,1
2234,0
2235,1
2236,1
2237,1
2238,1
2239,1
2240,1
2241,0
2242,0
2243,1
2244,0
2245,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,0
2252,1
2253,0
2254,1
2255,0
2256,0
2257,0
2258,1
2259,0
2260,0
2261,0
2262,1
2263,1
2264,0
2265,1
2266,1
2267,1
2268,0
2269,0
2270,1
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,0
2282,0
2283,1
2284,1
2285,1
2286,1
2287,0
2288,1
2289,0
2290,1
2291,0
2292,1
2293,1
2294,1
2295,0
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,0
2304,1
2305,0
2306,1
2307,1
2308,1
2309,1
2310,0
2311,1
2312,0
2313,0
2314,1
2315,1
2316,0
2317,1
2318,0
2319,0
2320,1
2321,0
2322,1
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,0
2330,1
2331,0
2332,1
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,0
2340,0
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2347,1
2348,1
2349,1
2350,0
2351,1
2352,1
2353,1
2354,1
2355,1
2356,1
2357,0
2358,1
2359,0
2360,1
2361,1
2362,1
2363,0
2364,0
2365,0
2366,1
2367,1
2368,0
2369,1
2370,1
2371,1
2372,0
2373,1
2374,0
2375,1
2376,0
2377,0
2378,0
2379,1
2380,0
2381,1
2382,0
2383,1
2384,0
2385,1
2386,1
2387,0
2388,1
2389,1
2390,1
2391,1
2392,0
2393,1
2394,1
2395,0
2396,1
2397,1
2398,1
2399,1
2400,0
2401,1
2402,1
2403,0
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,0
2411,0
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,0
2419,0
2420,0
2421,0
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2429,1
2430,1
2431,1
2432,0
2433,1
2434,1
2435,0
2436,1
2437,0
2438,0
2439,0
2440,1
2441,1
2442,0
2443,0
2444,1
2445,1
2446,0
2447,1
2448,1
2449,1
2450,0
2451,1
2452,1
2453,1
2454,0
2455,1
2456,1
2457,1
2458,1
2459,0
2460,1
2461,1
2462,0
2463,1
2464,1
2465,1
2466,1
2467,1
2468,0
2469,0
2470,1
2471,1
2472,1
2473,0
2474,1
2475,1
2476,1
2477,0
2478,1
2479,1
2480,0
2481,0
2482,0
2483,1
2484,1
2485,0
2486,1
2487,1
2488,1
2489,1
2490,1
2491,1
2492,0
2493,0
2494,0
2495,1
2496,0
2497,1
2498,0
2499,1
2500,1
2501,0
2502,1
2503,1
2504,1
2505,1
2506,0
2507,1
2508,0
2509,1
2510,1
2511,0
2512,1
2513,1
2514,1
2515,1
2516,0
2517,1
2518,1
2519,1
2520,1
2521,0
2522,1
2523,1
2524,1
2525,1
2526,0
2527,1
2528,1
2529,0
2530,1
2531,1
2532,0
2533,1
2534,1
2535,0
2536,0
2537,1
2538,1
2539,1
2540,1
2541,0
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,0
2549,1
2550,1
2551,1
2552,0
2553,1
2554,1
2555,1
2556,0
2557,1
2558,1
2559,0
2560,1
2561,1
2562,0
2563,1
2564,1
2565,0
2566,0
2567,0
2568,1
2569,1
2570,1
2571,1
2572,0
2573,1
2574,1
2575,0
2576,1
2577,0
2578,0
2579,1
2580,1
2581,1
2582,1
2583,0
2584,0
2585,1
2586,1
2587,1
2588,1
2589,0
2590,1
2591,0
2592,0
2593,1
2594,1
2595,1
2596,0
2597,0
2598,0
2599,1
2600,1
2601,1
2602,0
2603,1
2604,0
2605,1
2606,1
2607,0
2608,1
2609,0
2610,1
2611,0
2612,1
2613,1
2614,1
2615,1
2616,1
2617,0
2618,0
2619,1
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,0
2628,1
2629,1
2630,1
2631,1
2632,0
2633,0
2634,1
2635,1
2636,1
2637,0
2638,0
2639,0
2640,0
2641,1
2642,0
2643,1
2644,1
2645,1
2646,1
2647,1
2648,1
2649,0
2650,0
2651,0
2652,1
2653,1
2654,1
2655,0
2656,1
2657,1
2658,0
2659,0
2660,1
2661,1
2662,1
2663,1
2664,0
2665,1
2666,0
2667,1
2668,0
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,0
2676,1
2677,1
2678,0
2679,0
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,0
2687,1
2688,1
2689,0
2690,0
2691,0
2692,1
2693,0
2694,0
2695,1
2696,1
2697,0
2698,1
2699,1
2700,1
2701,1
2702,1
2703,0
2704,0
2705,1
2706,1
2707,1
2708,1
2709,0
2710,0
2711,0
2712,1
2713,0
2714,0
2715,0
2716,1
2717,1
2718,1
2719,0
2720,0
2721,1
2722,1
2723,0
2724,1
2725,1
2726,0
2727,1
2728,1
2729,0
2730,1
2731,1
2732,0
2733,1
2734,1
2735,0
2736,1
2737,1
2738,0
2739,1
2740,1
2741,0
2742,1
2743,1
2744,0
2745,0
2746,1
2747,0
2748,0
2749,0
2750,0
2751,1
2752,0
2753,1
2754,1
2755,1
2756,0
2757,1
2758,1
2759,1
2760,1
2761,1
2762,0
2763,0
2764,0
2765,0
2766,1
2767,1
2768,0
2769,1
2770,1
2771,1
2772,1
2773,0
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,0
2782,0
2783,1
2784,1
2785,1
2786,1
2787,1
2788,0
2789,1
2790,1
2791,1
2792,1
2793,0
2794,1
2795,0
2796,0
2797,1
2798,0
2799,1
2800,1
2801,0
2802,1
2803,0
2804,0
2805,1
2806,0
2807,1
2808,1
2809,1
2810,1
2811,1
2812,0
2813,1
2814,1
2815,0
2816,1
2817,1
2818,0
2819,1
2820,1
2821,1
2822,0
2823,1
2824,0
2825,0
2826,1
2827,0
2828,0
2829,0
2830,0
2831,1
2832,0
2833,1
2834,1
2835,1
2836,0
2837,0
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,1
2857,1
2858,1
2859,1
2860,0
2861,1
2862,0
2863,1
2864,1
2865,1
2866,0
2867,1
2868,0
2869,1
2870,1
2871,1
2872,1
2873,0
2874,0
2875,1
2876,0
2877,1
2878,0
2879,1
2880,1
2881,1
2882,0
2883,1
2884,1
2885,0
2886,1
2887,0
2888,1
2889,1
2890,0
2891,1
2892,0
2893,0
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,0
2903,1
2904,0
2905,0
2906,0
2907,1
2908,0
2909,1
2910,1
2911,0
2912,1
2913,0
2914,1
2915,0
2916,1
2917,0
2918,0
2919,1
2920,1
2921,0
2922,0
2923,0
2924,1
2925,0
2926,0
2927,1
2928,1
2929,1
2930,0
2931,0
2932,1
2933,0
2934,0
2935,0
2936,1
2937,1
2938,0
2939,1
2940,0
2941,1
2942,1
2943,0
2944,1
2945,0
2946,1
2947,1
2948,1
2949,1
2950,0
2951,0
2952,1
2953,0
2954,1
2955,0
2956,0
2957,0
2958,1
2959,0
2960,0
2961,1
2962,1
2963,1
2964,0
2965,0
2966,1
2967,1
2968,0
2969,0
2970,1
2971,0
2972,1
2973,0
2974,1
2975,1
2976,1
2977,0
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,1
2985,0
2986,1
2987,1
2988,1
2989,1
2990,1
2991,0
2992,1
2993,1
2994,0
2995,1
2996,0
2997,1
