t,accP
603,1
604,0
605,0
606,0
607,0
608,1
609,1
610,1
611,1
612,0
613,1
614,0
615,1
616,1
617,1
618,1
619,0
620,1
621,0
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,0
639,1
640,1
641,0
642,1
643,0
644,1
645,1
646,1
647,1
648,0
649,0
650,1
651,1
652,1
653,1
654,0
655,0
656,1
657,1
658,1
659,0
660,0
661,1
662,0
663,1
664,1
665,0
666,1
667,1
668,1
669,0
670,1
671,1
672,1
673,1
674,0
675,0
676,1
677,1
678,1
679,0
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,0
688,0
689,0
690,1
691,1
692,1
693,1
694,0
695,0
696,1
697,0
698,0
699,1
700,1
701,0
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,0
712,0
713,1
714,1
715,1
716,1
717,1
718,0
719,1
720,1
721,0
722,0
723,1
724,1
725,1
726,1
727,0
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,0
736,0
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,0
745,0
746,1
747,1
748,0
749,1
750,0
751,1
752,1
753,0
754,1
755,1
756,1
757,0
758,1
759,1
760,1
761,1
762,1
763,1
764,0
765,1
766,1
767,0
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,0
778,1
779,1
780,1
781,1
782,1
783,0
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,0
792,1
793,1
794,0
795,0
796,1
797,0
798,0
799,1
800,1
801,1
802,1
803,1
804,0
805,0
806,0
807,0
808,1
809,1
810,1
811,0
812,0
813,0
814,0
815,1
816,1
817,1
818,1
819,0
820,0
821,1
822,0
823,1
824,1
825,0
826,1
827,1
828,1
829,1
830,1
831,0
832,1
833,1
834,1
835,0
836,0
837,0
838,1
839,0
840,1
841,1
842,1
843,1
844,1
845,1
846,0
847,1
848,1
849,1
850,1
851,1
852,0
853,1
854,0
855,1
856,1
857,1
858,1
859,1
860,1
861,0
862,0
863,0
864,1
865,0
866,0
867,1
868,1
869,0
870,1
871,1
872,1
873,0
874,0
875,0
876,1
877,1
878,1
879,0
880,1
881,0
882,0
883,0
884,1
885,1
886,1
887,0
888,0
889,1
890,0
891,1
892,1
893,1
894,1
895,1
896,0
897,1
898,0
899,0
900,1
901,1
902,1
903,0
904,1
905,1
906,1
907,0
908,1
909,1
910,1
911,0
912,1
913,1
914,1
915,0
916,1
917,1
918,1
919,1
920,1
921,0
922,1
923,1
924,0
925,0
926,1
927,1
928,1
929,1
930,0
931,1
932,1
933,1
934,1
935,0
936,1
937,0
938,1
939,1
940,1
941,0
942,1
943,0
944,1
945,1
946,0
947,1
948,1
949,1
950,1
951,1
952,1
953,1
954,1
955,1
956,0
957,0
958,1
959,1
960,0
961,0
962,1
963,1
964,1
965,0
966,1
967,1
968,1
969,1
970,1
971,0
972,0
973,0
974,0
975,1
976,0
977,1
978,1
979,1
980,0
981,1
982,0
983,1
984,0
985,1
986,1
987,0
988,1
989,0
990,0
991,1
992,1
993,1
994,1
995,0
996,1
997,1
998,0
999,1
1000,1
1001,0
1002,1
1003,1
1004,0
1005,1
1006,1
1007,0
1008,1
1009,0
1010,0
1011,1
1012,1
1013,0
1014,0
1015,0
1016,1
1017,1
1018,1
1019,1
1020,0
1021,1
1022,1
1023,0
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,0
1034,0
1035,1
1036,0
1037,1
1038,1
1039,1
1040,1
1041,0
1042,0
1043,1
1044,1
1045,1
1046,1
1047,0
1048,0
1049,1
1050,0
1051,1
1052,0
1053,0
1054,1
1055,1
1056,0
1057,1
1058,0
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,0
1074,1
1075,1
1076,0
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,0
1085,1
1086,0
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,0
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1105,0
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,0
1118,0
1119,0
1120,1
1121,1
1122,0
1123,0
1124,1
1125,1
1126,1
1127,1
1128,0
1129,0
1130,1
1131,0
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,0
1139,1
1140,1
1141,1
1142,0
1143,1
1144,1
1145,0
1146,1
1147,0
1148,1
1149,1
1150,1
1151,0
1152,0
1153,1
1154,1
1155,0
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,0
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,0
1174,0
1175,1
1176,1
1177,1
1178,0
1179,0
1180,1
1181,0
1182,1
1183,1
1184,0
1185,1
1186,0
1187,0
1188,1
1189,1
1190,1
1191,1
1192,0
1193,1
1194,1
1195,1
1196,0
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,0
1207,1
1208,1
1209,0
1210,1
1211,0
1212,1
1213,1
1214,0
1215,1
1216,1
1217,0
1218,0
1219,1
1220,1
1221,1
1222,1
1223,0
1224,0
1225,1
1226,1
1227,1
1228,0
1229,1
1230,0
1231,0
1232,0
1233,1
1234,1
1235,0
1236,0
1237,1
1238,1
1239,0
1240,0
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,0
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,0
1265,0
1266,1
1267,0
1268,1
1269,1
1270,1
1271,1
1272,1
1273,1
1274,1
1275,0
1276,1
1277,1
1278,0
1279,0
1280,1
1281,1
1282,0
1283,0
1284,0
1285,1
1286,1
1287,1
1288,0
1289,1
1290,0
1291,1
1292,0
1293,1
1294,0
1295,1
1296,1
1297,1
1298,1
1299,1
1300,0
1301,1
1302,0
1303,0
1304,0
1305,0
1306,0
1307,1
1308,0
1309,0
1310,1
1311,0
1312,1
1313,1
1314,0
1315,0
1316,0
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1323,0
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0
1334,1
1335,0
1336,1
1337,0
1338,1
1339,1
1340,1
1341,0
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,0
1354,1
1355,0
1356,1
1357,1
1358,1
1359,0
1360,0
1361,0
1362,1
1363,1
1364,0
1365,0
1366,1
1367,1
1368,0
1369,1
1370,1
1371,1
1372,1
1373,1
1374,0
1375,0
1376,1
1377,0
1378,1
1379,1
1380,0
1381,0
1382,1
1383,1
1384,0
1385,1
1386,1
1387,1
1388,0
1389,1
1390,0
1391,0
1392,0
1393,1
1394,1
1395,0
1396,1
1397,0
1398,1
1399,1
1400,0
1401,1
1402,1
1403,0
1404,0
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,0
1414,0
1415,0
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,0
1424,0
1425,0
1426,0
1427,1
1428,1
1429,0
1430,1
1431,1
1432,0
1433,0
1434,1
1435,0
1436,1
1437,1
1438,0
1439,0
1440,0
1441,1
1442,1
1443,1
1444,0
1445,1
1446,0
1447,0
1448,1
1449,1
1450,1
1451,1
1452,1
1453,0
1454,1
1455,1
1456,0
1457,1
1458,1
1459,1
1460,1
1461,0
1462,1
1463,0
1464,0
1465,0
1466,1
1467,1
1468,1
1469,0
1470,1
1471,0
1472,1
1473,1
1474,0
1475,1
1476,1
1477,1
1478,1
1479,0
1480,1
1481,1
1482,1
1483,0
1484,1
1485,1
1486,1
1487,1
1488,1
1489,0
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,0
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,0
1504,1
1505,1
1506,1
1507,1
1508,1
1509,0
1510,1
1511,1
1512,0
1513,1
1514,1
1515,0
1516,1
1517,0
1518,0
1519,1
1520,1
1521,0
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,0
1532,1
1533,1
1534,0
1535,1
1536,1
1537,1
1538,0
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,0
1547,0
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,1
1555,1
1556,1
1557,1
1558,0
1559,0
1560,1
1561,0
1562,0
1563,1
1564,1
1565,0
1566,0
1567,0
1568,1
1569,1
1570,0
1571,0
1572,1
1573,0
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,0
1581,0
1582,1
1583,0
1584,1
1585,1
1586,1
1587,1
1588,0
1589,1
1590,1
1591,1
1592,1
1593,1
1594,0
1595,0
1596,1
1597,1
1598,1
1599,1
1600,0
1601,1
1602,1
1603,1
1604,1
1605,1
1606,1
1607,1
1608,0
1609,0
1610,1
1611,0
1612,1
1613,1
1614,1
1615,0
1616,1
1617,0
1618,1
1619,0
1620,1
1621,1
1622,0
1623,1
1624,0
1625,1
1626,1
1627,1
1628,1
1629,1
1630,1
1631,1
1632,0
1633,1
1634,0
1635,1
1636,1
1637,1
1638,1
1639,1
1640,0
1641,0
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,0
1650,0
1651,1
1652,0
1653,1
1654,1
1655,1
1656,1
1657,1
1658,0
1659,1
1660,0
1661,1
1662,1
1663,0
1664,1
1665,1
1666,1
1667,1
1668,0
1669,0
1670,1
1671,1
1672,1
1673,0
1674,1
1675,0
1676,1
1677,1
1678,1
1679,1
1680,1
1681,0
1682,1
1683,1
1684,0
1685,1
1686,1
1687,0
1688,1
1689,1
1690,1
1691,0
1692,0
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,0
1700,0
1701,1
1702,0
1703,0
1704,1
1705,0
1706,0
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,0
1714,1
1715,1
1716,1
1717,1
1718,0
1719,1
1720,1
1721,1
1722,0
1723,0
1724,1
1725,1
1726,0
1727,0
1728,1
1729,1
1730,0
1731,1
1732,1
1733,1
1734,0
1735,1
1736,1
1737,1
1738,1
1739,0
1740,1
1741,1
1742,1
1743,1
1744,0
1745,1
1746,1
1747,1
1748,1
1749,1
1750,0
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,0
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,0
1768,0
1769,0
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,1
1777,0
1778,1
1779,0
1780,1
1781,1
1782,0
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,0
1794,1
1795,0
1796,0
1797,0
1798,1
1799,0
1800,0
1801,0
1802,0
1803,1
1804,1
1805,1
1806,0
1807,1
1808,1
1809,1
1810,0
1811,0
1812,0
1813,1
1814,1
1815,1
1816,1
1817,1
1818,0
1819,1
1820,1
1821,1
1822,1
1823,1
1824,0
1825,1
1826,0
1827,1
1828,0
1829,1
1830,1
1831,1
1832,1
1833,0
1834,0
1835,1
1836,1
1837,1
1838,1
1839,1
1840,1
1841,0
1842,1
1843,1
1844,0
1845,1
1846,1
1847,0
1848,1
1849,0
1850,0
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,0
1858,1
1859,0
1860,1
1861,1
1862,1
1863,1
1864,1
1865,0
1866,1
1867,1
1868,0
1869,1
1870,0
1871,0
1872,1
1873,1
1874,1
1875,1
1876,1
1877,0
1878,0
1879,0
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,0
1892,0
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,0
1901,1
1902,1
1903,1
1904,1
1905,0
1906,1
1907,0
1908,1
1909,0
1910,1
1911,1
1912,0
1913,1
1914,1
1915,1
1916,0
1917,0
1918,0
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,0
1926,1
1927,1
1928,0
1929,0
1930,1
1931,0
1932,0
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,0
1941,0
1942,1
1943,0
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,0
1951,1
1952,0
1953,1
1954,1
1955,1
1956,1
1957,0
1958,0
1959,1
1960,1
1961,1
1962,1
1963,0
1964,1
1965,0
1966,1
1967,1
1968,1
1969,0
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,0
1979,1
1980,0
1981,0
1982,1
1983,0
1984,1
1985,0
1986,1
1987,1
1988,1
1989,1
1990,0
1991,1
1992,0
1993,1
1994,0
1995,0
1996,1
1997,1
1998,1
1999,0
2000,1
2001,1
2002,0
2003,1
2004,1
2005,1
2006,1
2007,0
2008,0
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,1
2017,1
2018,1
2019,1
2020,1
2021,1
2022,0
2023,0
2024,1
2025,1
2026,1
2027,0
2028,0
2029,1
2030,1
2031,1
2032,1
2033,1
2034,0
2035,0
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,1
2043,1
2044,0
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,0
2052,1
2053,0
2054,0
2055,0
2056,1
2057,1
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,0
2066,1
2067,1
2068,0
2069,1
2070,1
2071,0
2072,1
2073,1
2074,1
2075,0
2076,1
2077,0
2078,0
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,0
2087,1
2088,1
2089,1
2090,1
2091,0
2092,0
2093,0
2094,1
2095,1
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,0
2104,1
2105,1
2106,1
2107,1
2108,0
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,1
2118,1
2119,0
2120,1
2121,1
2122,1
2123,1
2124,0
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,0
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,0
2139,1
2140,1
2141,1
2142,1
2143,0
2144,1
2145,1
2146,1
2147,0
2148,0
2149,1
2150,1
2151,1
2152,1
2153,1
2154,1
2155,0
2156,1
2157,1
2158,0
2159,0
2160,1
2161,0
2162,1
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,0
2170,1
2171,1
2172,1
2173,0
2174,1
2175,0
2176,0
2177,0
2178,1
2179,1
2180,0
2181,1
2182,0
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,0
2193,1
2194,0
2195,1
2196,1
2197,0
2198,0
2199,1
2200,1
2201,0
2202,1
2203,0
2204,0
2205,1
2206,1
2207,1
2208,1
2209,0
2210,0
2211,0
2212,0
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,0
2224,1
2225,0
2226,1
2227,0
2228,1
2229,0
2230,1
2231,1
2232,1
2233,1
2234,0
2235,0
2236,1
2237,1
2238,0
2239,1
2240,1
2241,0
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,0
2252,0
2253,1
2254,1
2255,1
2256,0
2257,1
2258,1
2259,1
2260,0
2261,0
2262,0
2263,1
2264,1
2265,0
2266,0
2267,1
2268,1
2269,0
2270,0
2271,1
2272,1
2273,1
2274,0
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,0
2289,1
2290,1
2291,0
2292,1
2293,0
2294,0
2295,1
2296,1
2297,1
2298,1
2299,1
2300,0
2301,1
2302,1
2303,1
2304,1
2305,0
2306,1
2307,0
2308,1
2309,0
2310,0
2311,1
2312,0
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,0
2320,1
2321,1
2322,1
2323,0
2324,1
2325,1
2326,0
2327,1
2328,0
2329,0
2330,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,0
2337,0
2338,1
2339,1
2340,1
2341,1
2342,0
2343,1
2344,0
2345,1
2346,0
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,0
2354,1
2355,1
2356,1
2357,1
2358,1
2359,1
2360,1
2361,1
2362,1
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,1
2376,0
2377,1
2378,1
2379,0
2380,1
2381,0
2382,1
2383,0
2384,0
2385,1
2386,1
2387,1
2388,1
2389,0
2390,1
2391,0
2392,0
2393,1
2394,1
2395,0
2396,1
2397,1
2398,0
2399,1
2400,0
2401,1
2402,1
2403,0
2404,1
2405,1
2406,0
2407,1
2408,1
2409,0
2410,1
2411,1
2412,1
2413,0
2414,0
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,0
2422,1
2423,1
2424,0
2425,0
2426,1
2427,1
2428,1
2429,0
2430,1
2431,1
2432,1
2433,1
2434,0
2435,1
2436,1
2437,1
2438,1
2439,0
2440,0
2441,1
2442,1
2443,1
2444,1
2445,0
2446,0
2447,1
2448,1
2449,1
2450,1
2451,1
2452,0
2453,1
2454,1
2455,0
2456,1
2457,0
2458,1
2459,0
2460,0
2461,0
2462,0
2463,0
2464,1
2465,1
2466,0
2467,1
2468,1
2469,0
2470,1
2471,1
2472,1
2473,0
2474,0
2475,1
2476,0
2477,1
2478,1
2479,0
2480,1
2481,1
2482,0
2483,1
2484,0
2485,1
2486,0
2487,1
2488,0
2489,1
2490,0
2491,1
2492,0
2493,1
2494,1
2495,0
2496,0
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,1
2504,0
2505,1
2506,1
2507,1
2508,1
2509,0
2510,1
2511,1
2512,1
2513,0
2514,0
2515,1
2516,0
2517,1
2518,1
2519,1
2520,0
2521,1
2522,1
2523,1
2524,1
2525,0
2526,0
2527,1
2528,1
2529,1
2530,0
2531,1
2532,1
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,0
2547,1
2548,1
2549,1
2550,0
2551,1
2552,1
2553,1
2554,1
2555,1
2556,0
2557,0
2558,0
2559,1
2560,0
2561,0
2562,1
2563,1
2564,1
2565,0
2566,1
2567,0
2568,1
2569,0
2570,0
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2579,0
2580,1
2581,1
2582,0
2583,0
2584,1
2585,1
2586,0
2587,1
2588,0
2589,1
2590,1
2591,1
2592,1
2593,1
2594,1
2595,1
2596,0
2597,0
2598,1
2599,0
2600,1
2601,1
2602,1
2603,1
2604,1
2605,0
2606,1
2607,0
2608,0
2609,0
2610,0
2611,1
2612,1
2613,1
2614,0
2615,0
2616,0
2617,1
2618,1
2619,0
2620,1
2621,1
2622,0
2623,1
2624,0
2625,0
2626,1
2627,0
2628,0
2629,1
2630,0
2631,1
2632,1
2633,0
2634,1
2635,1
2636,1
2637,1
2638,1
2639,0
2640,0
2641,0
2642,1
2643,1
2644,1
2645,1
2646,1
2647,0
2648,1
2649,1
2650,1
2651,1
2652,0
2653,1
2654,1
2655,0
2656,0
2657,0
2658,1
2659,1
2660,0
2661,1
2662,1
2663,1
2664,1
2665,1
2666,0
2667,0
2668,1
2669,1
2670,0
2671,1
2672,1
2673,1
2674,1
2675,1
2676,0
2677,1
2678,0
2679,1
2680,1
2681,1
2682,1
2683,1
2684,1
2685,0
2686,1
2687,1
2688,0
2689,1
2690,1
2691,1
2692,0
2693,1
2694,1
2695,1
2696,0
2697,1
2698,0
2699,0
2700,0
2701,1
2702,0
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,0
2710,1
2711,1
2712,1
2713,1
2714,0
2715,0
2716,1
2717,1
2718,0
2719,1
2720,1
2721,1
2722,1
2723,1
2724,0
2725,0
2726,1
2727,1
2728,1
2729,1
2730,1
2731,0
2732,1
2733,1
2734,1
2735,1
2736,0
2737,1
2738,1
2739,1
2740,0
2741,0
2742,1
2743,0
2744,1
2745,1
2746,0
2747,1
2748,1
2749,1
2750,1
2751,1
2752,1
2753,1
2754,1
2755,0
2756,1
2757,0
2758,1
2759,1
2760,1
2761,1
2762,0
2763,0
2764,1
2765,0
2766,0
2767,0
2768,1
2769,1
2770,1
2771,1
2772,1
2773,0
2774,1
2775,0
2776,1
2777,1
2778,0
2779,1
2780,1
2781,0
2782,0
2783,0
2784,1
2785,1
2786,1
2787,1
2788,0
2789,1
2790,1
2791,0
2792,1
2793,0
2794,0
2795,1
2796,1
2797,0
2798,1
2799,0
2800,1
2801,1
2802,1
2803,1
2804,0
2805,1
2806,1
2807,1
2808,1
2809,0
2810,0
2811,1
2812,0
2813,1
2814,1
2815,0
2816,1
2817,1
2818,1
2819,1
2820,0
2821,0
2822,1
2823,1
2824,1
2825,1
2826,0
2827,1
2828,1
2829,1
2830,1
2831,1
2832,1
2833,0
2834,1
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,0
2842,0
2843,0
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,0
2851,1
2852,1
2853,1
2854,1
2855,0
2856,1
2857,1
2858,0
2859,1
2860,1
2861,1
2862,0
2863,1
2864,0
2865,1
2866,1
2867,1
2868,1
2869,1
2870,0
2871,1
2872,1
2873,1
2874,1
2875,0
2876,0
2877,1
2878,1
2879,0
2880,1
2881,1
2882,1
2883,1
2884,0
2885,1
2886,1
2887,1
2888,1
2889,0
2890,1
2891,1
2892,1
2893,0
2894,1
2895,0
2896,1
2897,1
2898,0
2899,0
2900,0
2901,1
2902,1
2903,1
2904,1
2905,1
2906,0
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
2914,0
2915,1
2916,1
2917,0
2918,1
2919,0
2920,1
2921,0
2922,1
2923,0
2924,0
2925,0
2926,0
2927,1
2928,1
2929,1
2930,1
2931,0
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,0
2941,1
2942,1
2943,1
2944,1
2945,0
2946,1
2947,1
2948,0
2949,1
2950,1
2951,0
2952,1
2953,1
2954,1
2955,1
2956,1
2957,1
2958,0
2959,0
2960,0
2961,1
2962,1
2963,1
2964,1
2965,1
2966,1
2967,0
2968,1
2969,1
2970,1
2971,0
2972,0
2973,1
2974,1
2975,0
2976,1
2977,1
2978,1
2979,1
2980,1
2981,0
2982,1
2983,1
2984,1
2985,1
2986,0
2987,0
2988,0
2989,1
2990,1
2991,1
2992,1
2993,1
2994,0
2995,1
2996,0
2997,1
