t,accP
281,1
282,1
283,1
284,1
285,1
286,0
287,1
288,1
289,0
290,0
291,1
292,1
293,0
294,1
295,1
296,1
297,1
298,1
299,0
300,1
301,0
302,0
303,1
304,0
305,1
306,0
307,0
308,1
309,0
310,1
311,1
312,1
313,0
314,1
315,1
316,0
317,1
318,1
319,1
320,1
321,1
322,1
323,1
324,1
325,1
326,1
327,1
328,1
329,1
330,1
331,0
332,0
333,0
334,1
335,1
336,1
337,1
338,1
339,1
340,0
341,1
342,0
343,1
344,1
345,0
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,0
361,1
362,1
363,1
364,0
365,1
366,1
367,1
368,1
369,1
370,0
371,1
372,1
373,1
374,0
375,1
376,1
377,0
378,1
379,1
380,1
381,0
382,1
383,1
384,1
385,0
386,0
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,0
395,0
396,1
397,0
398,1
399,1
400,1
401,0
402,1
403,1
404,1
405,0
406,0
407,0
408,0
409,1
410,1
411,1
412,0
413,1
414,1
415,1
416,1
417,1
418,1
419,0
420,1
421,1
422,0
423,1
424,0
425,1
426,1
427,0
428,1
429,1
430,0
431,0
432,1
433,1
434,0
435,1
436,1
437,0
438,1
439,1
440,0
441,1
442,0
443,0
444,1
445,1
446,0
447,1
448,0
449,0
450,1
451,1
452,1
453,1
454,1
455,1
456,0
457,0
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,0
466,1
467,1
468,1
469,0
470,1
471,0
472,1
473,1
474,0
475,1
476,0
477,0
478,1
479,1
480,1
481,1
482,0
483,1
484,1
485,1
486,0
487,1
488,1
489,0
490,1
491,1
492,1
493,0
494,1
495,1
496,1
497,1
498,1
499,1
500,0
501,0
502,1
503,0
504,1
505,1
506,1
507,1
508,1
509,0
510,0
511,1
512,1
513,1
514,1
515,1
516,1
517,0
518,1
519,0
520,0
521,1
522,0
523,1
524,1
525,0
526,0
527,1
528,1
529,1
530,1
531,1
532,0
533,1
534,1
535,1
536,0
537,1
538,0
539,1
540,1
541,1
542,1
543,1
544,0
545,1
546,1
547,0
548,1
549,1
550,1
551,1
552,0
553,0
554,1
555,1
556,1
557,1
558,0
559,0
560,1
561,1
562,1
563,0
564,0
565,1
566,1
567,1
568,1
569,1
570,1
571,0
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,0
580,1
581,1
582,1
583,1
584,0
585,1
586,1
587,0
588,1
589,1
590,1
591,0
592,1
593,0
594,1
595,1
596,1
597,1
598,0
599,1
600,1
601,0
602,1
603,0
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,0
613,0
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,0
627,1
628,1
629,1
630,0
631,0
632,1
633,1
634,1
635,1
636,1
637,0
638,1
639,1
640,1
641,0
642,1
643,1
644,1
645,1
646,1
647,0
648,0
649,1
650,1
651,1
652,1
653,1
654,1
655,0
656,1
657,0
658,0
659,1
660,0
661,0
662,0
663,1
664,1
665,0
666,1
667,0
668,1
669,1
670,1
671,0
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,0
683,1
684,1
685,1
686,0
687,0
688,1
689,0
690,1
691,1
692,0
693,1
694,0
695,1
696,1
697,1
698,1
699,1
700,1
701,1
702,1
703,1
704,0
705,1
706,1
707,0
708,0
709,0
710,1
711,1
712,0
713,1
714,0
715,1
716,0
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,0
726,0
727,1
728,0
729,1
730,0
731,0
732,1
733,1
734,0
735,1
736,1
737,1
738,0
739,0
740,0
741,1
742,1
743,1
744,1
745,0
746,1
747,1
748,0
749,1
750,0
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,0
763,1
764,0
765,1
766,1
767,1
768,0
769,0
770,1
771,1
772,1
773,1
774,1
775,0
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,0
784,1
785,1
786,0
787,1
788,0
789,0
790,0
791,0
792,0
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,0
812,1
813,1
814,0
815,1
816,0
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,0
825,0
826,1
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,0
835,0
836,1
837,1
838,1
839,1
840,0
841,1
842,1
843,0
844,1
845,0
846,0
847,1
848,1
849,1
850,0
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,0
860,1
861,0
862,1
863,0
864,1
865,0
866,1
867,1
868,0
869,1
870,1
871,0
872,1
873,1
874,1
875,1
876,0
877,1
878,0
879,0
880,1
881,1
882,1
883,1
884,0
885,0
886,1
887,0
888,1
889,1
890,1
891,0
892,1
893,0
894,0
895,1
896,1
897,1
898,0
899,1
900,0
901,1
902,0
903,0
904,1
905,0
906,1
907,1
908,1
909,0
910,1
911,1
912,1
913,1
914,0
915,0
916,0
917,0
918,1
919,1
920,0
921,0
922,1
923,0
924,0
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,0
935,0
936,0
937,0
938,1
939,0
940,0
941,1
942,0
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,0
954,1
955,1
956,0
957,1
958,1
959,0
960,0
961,1
962,1
963,1
964,1
965,1
966,1
967,1
968,0
969,1
970,0
971,1
972,0
973,1
974,0
975,0
976,1
977,1
978,1
979,1
980,1
981,0
982,1
983,1
984,0
985,1
986,1
987,0
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,0
997,1
998,1
999,1
1000,0
1001,0
1002,1
1003,1
1004,1
1005,1
1006,0
1007,0
1008,1
1009,0
1010,0
1011,1
1012,1
1013,0
1014,0
1015,1
1016,0
1017,0
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,0
1025,1
1026,1
1027,0
1028,1
1029,1
1030,1
1031,1
1032,1
1033,0
1034,0
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,0
1042,1
1043,0
1044,1
1045,0
1046,0
1047,0
1048,1
1049,1
1050,0
1051,1
1052,0
1053,0
1054,1
1055,0
1056,0
1057,0
1058,1
1059,1
1060,0
1061,1
1062,1
1063,1
1064,1
1065,0
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,0
1078,0
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,0
1087,0
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,0
1095,0
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,0
1104,1
1105,0
1106,1
1107,0
1108,1
1109,1
1110,0
1111,1
1112,1
1113,1
1114,0
1115,1
1116,1
1117,1
1118,0
1119,1
1120,0
1121,1
1122,1
1123,1
1124,1
1125,1
1126,0
1127,1
1128,1
1129,0
1130,1
1131,0
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,0
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,0
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,1
1173,0
1174,1
1175,0
1176,1
1177,1
1178,1
1179,1
1180,0
1181,0
1182,1
1183,0
1184,1
1185,1
1186,0
1187,0
1188,0
1189,1
1190,1
1191,0
1192,1
1193,1
1194,1
1195,1
1196,0
1197,1
1198,1
1199,0
1200,1
1201,0
1202,1
1203,0
1204,1
1205,1
1206,1
1207,0
1208,1
1209,0
1210,1
1211,0
1212,1
1213,0
1214,1
1215,0
1216,1
1217,1
1218,0
1219,1
1220,0
1221,1
1222,0
1223,1
1224,0
1225,0
1226,1
1227,1
1228,0
1229,1
1230,1
1231,1
1232,1
1233,0
1234,0
1235,0
1236,1
1237,1
1238,0
1239,1
1240,0
1241,1
1242,1
1243,1
1244,0
1245,0
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,0
1255,0
1256,1
1257,0
1258,1
1259,1
1260,1
1261,0
1262,1
1263,1
1264,1
1265,0
1266,1
1267,1
1268,1
1269,1
1270,0
1271,0
1272,0
1273,1
1274,0
1275,1
1276,1
1277,1
1278,0
1279,1
1280,1
1281,1
1282,0
1283,0
1284,0
1285,0
1286,1
1287,0
1288,1
1289,1
1290,1
1291,1
1292,0
1293,1
1294,0
1295,1
1296,0
1297,1
1298,1
1299,1
1300,1
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,1
1308,0
1309,0
1310,0
1311,1
1312,0
1313,1
1314,0
1315,1
1316,1
1317,0
1318,0
1319,1
1320,1
1321,0
1322,0
1323,0
1324,0
1325,1
1326,1
1327,1
1328,1
1329,1
1330,0
1331,1
1332,0
1333,0
1334,0
1335,1
1336,1
1337,0
1338,1
1339,1
1340,1
1341,0
1342,1
1343,0
1344,0
1345,1
1346,1
1347,0
1348,1
1349,1
1350,1
1351,0
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,0
1359,1
1360,1
1361,1
1362,0
1363,0
1364,1
1365,0
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,0
1375,0
1376,1
1377,1
1378,1
1379,1
1380,1
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,0
1388,0
1389,0
1390,1
1391,1
1392,0
1393,0
1394,1
1395,1
1396,1
1397,1
1398,0
1399,0
1400,1
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,1
1408,1
1409,1
1410,1
1411,1
1412,0
1413,1
1414,0
1415,1
1416,1
1417,1
1418,0
1419,1
1420,0
1421,0
1422,0
1423,0
1424,1
1425,0
1426,1
1427,1
1428,0
1429,1
1430,0
1431,1
1432,0
1433,0
1434,1
1435,0
1436,1
1437,1
1438,0
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,0
1449,1
1450,0
1451,0
1452,0
1453,1
1454,1
1455,0
1456,1
1457,0
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,0
1465,1
1466,1
1467,1
1468,0
1469,1
1470,1
1471,0
1472,0
1473,1
1474,1
1475,1
1476,0
1477,0
1478,1
1479,1
1480,0
1481,1
1482,1
1483,1
1484,0
1485,1
1486,1
1487,0
1488,0
1489,1
1490,0
1491,0
1492,0
1493,1
1494,1
1495,0
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,0
1503,0
1504,0
1505,1
1506,1
1507,0
1508,1
1509,1
1510,0
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,0
1518,0
1519,1
1520,1
1521,1
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,1
1529,1
1530,0
1531,0
1532,0
1533,1
1534,0
1535,1
1536,0
1537,0
1538,0
1539,1
1540,0
1541,1
1542,0
1543,1
1544,1
1545,0
1546,0
1547,1
1548,0
1549,1
1550,1
1551,0
1552,1
1553,1
1554,1
1555,1
1556,0
1557,0
1558,0
1559,0
1560,1
1561,1
1562,0
1563,0
1564,0
1565,0
1566,0
1567,1
1568,1
1569,0
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,0
1582,0
1583,1
1584,0
1585,1
1586,0
1587,0
1588,1
1589,0
1590,1
1591,1
1592,1
1593,0
1594,0
1595,0
1596,0
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,0
1604,1
1605,1
1606,1
1607,0
1608,1
1609,0
1610,0
1611,1
1612,0
1613,0
1614,0
1615,1
1616,1
1617,0
1618,0
1619,1
1620,1
1621,0
1622,1
1623,0
1624,1
1625,1
1626,1
1627,1
1628,1
1629,0
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,0
1645,1
1646,0
1647,1
1648,0
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,0
1659,0
1660,0
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,0
1677,1
1678,0
1679,1
1680,1
1681,0
1682,1
1683,0
1684,1
1685,1
1686,1
1687,1
1688,1
1689,0
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,0
1697,1
1698,1
1699,1
1700,0
1701,1
1702,1
1703,0
1704,1
1705,0
1706,0
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,0
1714,1
1715,0
1716,0
1717,1
1718,0
1719,1
1720,1
1721,1
1722,1
1723,0
1724,0
1725,0
1726,1
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,1
1735,1
1736,1
1737,1
1738,1
1739,1
1740,0
1741,1
1742,1
1743,1
1744,1
1745,1
1746,0
1747,0
1748,1
1749,1
1750,1
1751,1
1752,1
1753,0
1754,1
1755,1
1756,0
1757,1
1758,1
1759,0
1760,0
1761,1
1762,1
1763,1
1764,0
1765,1
1766,1
1767,1
1768,0
1769,1
1770,1
1771,0
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,1
1779,1
1780,0
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,0
1789,0
1790,1
1791,0
1792,1
1793,1
1794,0
1795,0
1796,0
1797,1
1798,1
1799,1
1800,1
1801,0
1802,1
1803,1
1804,1
1805,1
1806,0
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,0
1814,1
1815,1
1816,0
1817,1
1818,0
1819,0
1820,1
1821,0
1822,0
1823,1
1824,1
1825,0
1826,1
1827,1
1828,1
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,1
1836,0
1837,1
1838,0
1839,1
1840,1
1841,1
1842,1
1843,0
1844,1
1845,1
1846,1
1847,0
1848,1
1849,0
1850,1
1851,1
1852,0
1853,1
1854,1
1855,1
1856,0
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,0
1865,1
1866,1
1867,1
1868,0
1869,0
1870,1
1871,1
1872,1
1873,1
1874,0
1875,1
1876,0
1877,0
1878,0
1879,1
1880,1
1881,0
1882,1
1883,0
1884,0
1885,1
1886,0
1887,1
1888,1
1889,1
1890,1
1891,1
1892,0
1893,0
1894,1
1895,0
1896,1
1897,1
1898,1
1899,0
1900,0
1901,0
1902,1
1903,1
1904,0
1905,1
1906,0
1907,1
1908,1
1909,1
1910,1
1911,1
1912,0
1913,1
1914,0
1915,1
1916,0
1917,1
1918,0
1919,1
1920,1
1921,0
1922,1
1923,1
1924,1
1925,0
1926,1
1927,0
1928,1
1929,1
1930,0
1931,0
1932,1
1933,0
1934,1
1935,0
1936,1
1937,1
1938,0
1939,1
1940,1
1941,0
1942,1
1943,0
1944,1
1945,0
1946,0
1947,1
1948,1
1949,0
1950,1
1951,0
1952,0
1953,0
1954,1
1955,0
1956,0
1957,1
1958,1
1959,1
1960,1
1961,1
1962,0
1963,1
1964,1
1965,0
1966,1
1967,1
1968,1
1969,0
1970,0
1971,1
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,1
1979,1
1980,1
1981,1
1982,0
1983,1
1984,1
1985,1
1986,1
1987,0
1988,0
1989,1
1990,1
1991,0
1992,0
1993,1
1994,0
1995,1
1996,1
1997,1
1998,1
1999,1
2000,1
2001,0
2002,0
2003,1
2004,1
2005,0
2006,1
2007,1
2008,1
2009,1
2010,1
2011,0
2012,1
2013,1
2014,1
2015,1
2016,1
2017,0
2018,1
2019,1
2020,1
2021,0
2022,0
2023,0
2024,0
2025,0
2026,1
2027,1
2028,1
2029,0
2030,0
2031,1
2032,0
2033,1
2034,0
2035,0
2036,1
2037,1
2038,0
2039,1
2040,1
2041,1
2042,1
2043,1
2044,1
2045,0
2046,1
2047,1
2048,0
2049,1
2050,0
2051,1
2052,1
2053,1
2054,1
2055,0
2056,1
2057,1
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2066,0
2067,1
2068,1
2069,1
2070,1
2071,0
2072,1
2073,0
2074,1
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,1
2084,1
2085,0
2086,1
2087,1
2088,0
2089,1
2090,1
2091,1
2092,0
2093,1
2094,1
2095,1
2096,1
2097,1
2098,0
2099,0
2100,1
2101,1
2102,1
2103,1
2104,1
2105,0
2106,1
2107,1
2108,1
2109,1
2110,1
2111,1
2112,0
2113,1
2114,1
2115,1
2116,1
2117,1
2118,1
2119,0
2120,1
2121,1
2122,1
2123,0
2124,1
2125,1
2126,0
2127,0
2128,0
2129,1
2130,1
2131,1
2132,0
2133,1
2134,1
2135,1
2136,0
2137,0
2138,1
2139,1
2140,1
2141,1
2142,0
2143,1
2144,1
2145,0
2146,1
2147,1
2148,1
2149,1
2150,1
2151,1
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,1
2163,1
2164,1
2165,0
2166,0
2167,1
2168,1
2169,0
2170,1
2171,1
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,1
2179,1
2180,1
2181,1
2182,1
2183,0
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,0
2194,1
2195,0
2196,0
2197,0
2198,1
2199,1
2200,1
2201,0
2202,1
2203,0
2204,1
2205,1
2206,1
2207,0
2208,0
2209,0
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,0
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,0
2224,1
2225,1
2226,1
2227,1
2228,0
2229,0
2230,1
2231,1
2232,0
2233,1
2234,1
2235,1
2236,1
2237,0
2238,0
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,0
2246,1
2247,0
2248,1
2249,0
2250,0
2251,1
2252,1
2253,1
2254,1
2255,0
2256,1
2257,0
2258,1
2259,1
2260,0
2261,1
2262,0
2263,1
2264,1
2265,1
2266,1
2267,0
2268,0
2269,0
2270,0
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,0
2279,1
2280,1
2281,1
2282,0
2283,1
2284,1
2285,1
2286,1
2287,1
2288,0
2289,1
2290,0
2291,1
2292,1
2293,1
2294,0
2295,0
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,0
2304,1
2305,1
2306,0
2307,1
2308,1
2309,0
2310,1
2311,0
2312,1
2313,1
2314,1
2315,0
2316,1
2317,1
2318,0
2319,1
2320,1
2321,1
2322,1
2323,1
2324,0
2325,0
2326,1
2327,1
2328,1
2329,1
2330,1
2331,1
2332,0
2333,1
2334,0
2335,0
2336,1
2337,1
2338,1
2339,1
2340,1
2341,0
2342,1
2343,1
2344,0
2345,0
2346,1
2347,0
2348,1
2349,1
2350,1
2351,0
2352,0
2353,0
2354,1
2355,1
2356,1
2357,0
2358,1
2359,1
2360,1
2361,1
2362,0
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,0
2371,0
2372,0
2373,1
2374,0
2375,0
2376,0
2377,0
2378,1
2379,1
2380,1
2381,1
2382,1
2383,1
2384,0
2385,1
2386,1
2387,1
2388,1
2389,1
2390,0
2391,1
2392,1
2393,1
2394,1
2395,1
2396,1
2397,1
2398,1
2399,0
2400,1
2401,1
2402,1
2403,0
2404,1
2405,1
2406,0
2407,1
2408,1
2409,0
2410,1
2411,1
2412,1
2413,0
2414,0
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,0
2423,1
2424,0
2425,1
2426,1
2427,0
2428,1
2429,1
2430,1
2431,1
2432,1
2433,0
2434,1
2435,1
2436,0
2437,0
2438,0
2439,1
2440,0
2441,0
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,0
2449,0
2450,1
2451,1
2452,1
2453,1
2454,1
2455,0
2456,1
2457,0
2458,1
2459,1
2460,0
2461,1
2462,1
2463,0
2464,1
2465,1
2466,0
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,0
2477,1
2478,0
2479,1
2480,0
2481,1
2482,0
2483,1
2484,0
2485,1
2486,1
2487,1
2488,0
2489,0
2490,0
2491,0
2492,0
2493,1
2494,1
2495,1
2496,0
2497,1
2498,0
2499,1
2500,1
2501,1
2502,1
2503,1
2504,0
2505,0
2506,0
2507,1
2508,1
2509,1
2510,1
2511,0
2512,1
2513,0
2514,0
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,0
2522,1
2523,0
2524,1
2525,0
2526,1
2527,0
2528,0
2529,0
2530,1
2531,1
2532,0
2533,0
2534,1
2535,1
2536,0
2537,1
2538,1
2539,0
2540,1
2541,0
2542,1
2543,0
2544,1
2545,1
2546,0
2547,1
2548,0
2549,1
2550,0
2551,1
2552,1
2553,1
2554,0
2555,1
2556,1
2557,0
2558,1
2559,1
2560,1
2561,1
2562,0
2563,0
2564,0
2565,1
2566,1
2567,1
2568,1
2569,1
2570,1
2571,0
2572,0
2573,0
2574,1
2575,1
2576,0
2577,0
2578,1
2579,0
2580,1
2581,0
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,1
2591,1
2592,1
2593,1
2594,1
2595,0
2596,1
2597,1
2598,0
2599,0
2600,0
2601,1
2602,1
2603,1
2604,1
2605,1
2606,1
2607,1
2608,1
2609,1
2610,1
2611,0
2612,1
2613,1
2614,0
2615,1
2616,1
2617,1
2618,1
2619,0
2620,1
2621,1
2622,0
2623,1
2624,1
2625,1
2626,0
2627,1
2628,1
2629,1
2630,1
2631,1
2632,1
2633,1
2634,0
2635,1
2636,1
2637,1
2638,1
2639,1
2640,0
2641,1
2642,0
2643,0
2644,1
2645,1
2646,1
2647,0
2648,0
2649,1
2650,0
2651,0
2652,0
2653,0
2654,1
2655,1
2656,0
2657,1
2658,1
2659,0
2660,0
2661,1
2662,0
2663,0
2664,1
2665,1
2666,0
2667,0
2668,0
2669,0
2670,0
2671,1
2672,1
2673,1
2674,1
2675,1
2676,0
2677,1
2678,1
2679,1
2680,0
2681,1
2682,0
2683,1
2684,1
2685,0
2686,1
2687,0
2688,1
2689,1
2690,1
2691,1
2692,0
2693,0
2694,1
2695,1
2696,0
2697,0
2698,0
2699,1
2700,1
2701,1
2702,1
2703,0
2704,1
2705,1
2706,1
2707,1
2708,1
2709,1
2710,0
2711,1
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,0
2725,1
2726,0
2727,1
2728,1
2729,1
2730,1
2731,1
2732,1
2733,0
2734,1
2735,1
2736,0
2737,1
2738,1
2739,1
2740,1
2741,0
2742,1
2743,1
2744,1
2745,0
2746,1
2747,1
2748,1
2749,0
2750,0
2751,1
2752,0
2753,0
2754,1
2755,1
2756,1
2757,1
2758,0
2759,1
2760,1
2761,0
2762,1
2763,1
2764,1
2765,0
2766,1
2767,1
2768,0
2769,1
2770,1
2771,0
2772,1
2773,0
2774,1
2775,0
2776,1
2777,1
2778,1
2779,1
2780,0
2781,1
2782,1
2783,0
2784,1
2785,1
2786,0
2787,0
2788,1
2789,1
2790,0
2791,0
2792,0
2793,1
2794,1
2795,0
2796,1
2797,0
2798,1
2799,0
2800,0
2801,0
2802,1
2803,0
2804,1
2805,0
2806,0
2807,0
2808,0
2809,1
2810,0
2811,0
2812,1
2813,1
2814,1
2815,1
2816,1
2817,0
2818,1
2819,1
2820,1
2821,1
2822,1
2823,0
2824,0
2825,1
2826,1
2827,0
2828,1
2829,1
2830,0
2831,1
2832,1
2833,0
2834,0
2835,0
2836,0
2837,0
2838,1
2839,0
2840,1
2841,0
2842,1
2843,0
2844,1
2845,1
2846,0
2847,0
2848,1
2849,0
2850,1
2851,1
2852,1
2853,1
2854,0
2855,0
2856,1
2857,0
2858,1
2859,0
2860,1
2861,1
2862,0
2863,1
2864,1
2865,1
2866,0
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,1
2883,1
2884,1
2885,0
2886,1
2887,1
2888,0
2889,1
2890,1
2891,0
2892,0
2893,0
2894,1
2895,0
2896,1
2897,1
2898,0
2899,1
2900,1
2901,1
2902,0
2903,1
2904,0
2905,1
2906,0
2907,0
2908,1
2909,1
2910,0
2911,1
2912,0
2913,1
2914,1
2915,1
2916,1
2917,0
2918,1
2919,0
2920,1
2921,0
2922,1
2923,0
2924,0
2925,1
2926,0
2927,1
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,0
2935,0
2936,0
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2943,1
2944,0
2945,1
2946,1
2947,1
2948,0
2949,0
2950,1
2951,1
2952,1
2953,1
2954,1
2955,1
2956,1
2957,1
2958,0
2959,0
2960,1
2961,0
2962,1
2963,0
2964,1
2965,0
2966,1
2967,0
2968,1
2969,1
2970,0
2971,1
2972,1
2973,1
2974,1
2975,0
2976,0
2977,1
2978,0
2979,1
2980,0
2981,0
2982,0
2983,1
2984,0
2985,1
2986,0
2987,1
2988,1
2989,1
2990,0
2991,1
2992,1
2993,1
2994,0
2995,0
2996,1
2997,1
